experiment_id,score,one_minus_nmae,avg_nmae,ficr,worst_month_score,high_generation_score,delta_score,delta_one_minus_nmae,delta_avg_nmae,delta_ficr,delta_worst_month_score,delta_high_generation_score,method,alpha_kpx_group_1,alpha_kpx_group_2,alpha_kpx_group_3,verdict,reason
baseline_w4,0.6117673564727266,0.8700286771288893,0.12997132287111068,0.3535060358165638,0.5917149198256562,0.6001969855349586,0.0,0.0,0.0,0.0,0.0,0.0,baseline,1.0,1.0,1.0,Baseline,fixed W4 baseline
A2_group_1.015_1.015_1.030,0.6181835947275437,0.871091542932577,0.128908457067423,0.3652756465225105,,,0.006416238254817075,0.0010628658036876404,-0.001062865803687696,0.011769610705946676,,,A2_group,1.015,1.015,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_0.970,0.6151625434209902,0.869472576056377,0.13052742394362302,0.36085251078560354,,,0.0033951869482635733,-0.0005561010725123605,0.0005561010725123328,0.007346474969039729,,,A2_group,1.015,1.02,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_0.975,0.6153460681347795,0.8696423681627004,0.1303576318372996,0.3610497681068587,,,0.0035787116620529247,-0.00038630896618896404,0.00038630896618890853,0.007543732290294869,,,A2_group,1.015,1.02,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_0.980,0.6157601122829464,0.8698041489297341,0.1301958510702659,0.3617160756361586,,,0.003992755810219739,-0.00022452819915519395,0.0002245281991552217,0.008210039819594783,,,A2_group,1.015,1.02,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_0.985,0.6161757360666203,0.8699592598073318,0.13004074019266823,0.36239221232590896,,,0.00440837959389373,-6.94173215575189e-05,6.941732155754665e-05,0.008886176509345145,,,A2_group,1.015,1.02,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_0.990,0.6165572386443683,0.8701085265367724,0.12989147346322757,0.36300595075196423,,,0.004789882171641668,7.984940788308137e-05,-7.984940788310912e-05,0.009499914935400422,,,A2_group,1.015,1.02,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_0.995,0.616818631055219,0.8702515793497994,0.12974842065020065,0.36338568276063854,,,0.005051274582492327,0.0002229022209100373,-0.0002229022209100373,0.009879646944074727,,,A2_group,1.015,1.02,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_1.000,0.6170384815904946,0.8703872510302235,0.12961274896977645,0.3636897121507657,,,0.00527112511776795,0.00035857390133420264,-0.0003585739013342304,0.010183676334201863,,,A2_group,1.015,1.02,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_1.005,0.617225243089855,0.8705147081085959,0.12948529189140412,0.3639357780711141,,,0.005457886617128427,0.0004860309797065643,-0.0004860309797065643,0.01042974225455029,,,A2_group,1.015,1.02,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_1.010,0.6176039533571074,0.8706354900893932,0.12936450991060675,0.3645724166248215,,,0.0058365968843807625,0.0006068129605039108,-0.0006068129605039385,0.01106638080825767,,,A2_group,1.015,1.02,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_1.015,0.617859808282289,0.8707495731684316,0.1292504268315684,0.3649700433961464,,,0.006092451809562416,0.0007208960395422848,-0.0007208960395422848,0.011464007579582602,,,A2_group,1.015,1.02,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_1.020,0.6179282997718644,0.8708570427518024,0.12914295724819755,0.36499955679192625,,,0.006160943299137744,0.0008283656229131076,-0.0008283656229131353,0.011493520975362437,,,A2_group,1.015,1.02,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_1.025,0.6183350785819891,0.8709567550314893,0.12904324496851072,0.365713402132489,,,0.006567722109262486,0.0009280779025999664,-0.0009280779025999664,0.012207366315925172,,,A2_group,1.015,1.02,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.020_1.030,0.6185222155961715,0.8710509112167847,0.1289490887832153,0.36599351997555823,,,0.006754859123444867,0.0010222340878953684,-0.0010222340878953962,0.012487484158994422,,,A2_group,1.015,1.02,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.025_0.970,0.6151357051211657,0.8694157317146674,0.1305842682853326,0.36085567852766404,,,0.0033683486484390457,-0.0006129454142219659,0.0006129454142219104,0.007349642711100224,,,A2_group,1.015,1.025,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.025_0.975,0.615319229834955,0.8695855238209909,0.13041447617900917,0.3610529358489192,,,0.003551873362228397,-0.0004431533078984584,0.00044315330789848617,0.007546900032355364,,,A2_group,1.015,1.025,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.025_0.980,0.6157332739831218,0.8697473045880245,0.13025269541197548,0.36171924337821904,,,0.0039659175103952116,-0.00028137254086479935,0.00028137254086479935,0.008213207561655222,,,A2_group,1.015,1.025,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.015_1.025_0.985,0.6161488977667958,0.8699024154656222,0.1300975845343778,0.3623953800679695,,,0.004381541294069202,-0.0001262616632671243,0.0001262616632671243,0.008889344251405695,,,A2_group,1.015,1.025,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
