target,taxonomy,start,end,duration_hours,mean_abs_residual_ratio,event_ldaps_wind50_mean,before_ldaps_wind50_mean,after_ldaps_wind50_mean,event_gfs_wind850_mean,before_gfs_wind850_mean,after_gfs_wind850_mean,ldaps_event_minus_context,gfs_event_minus_context
kpx_group_1,scada_zero_label_positive,2022-12-03 09:00:00,2022-12-03 09:00:00,1,0.7338713425925926,11.211906288730527,10.087550076763684,13.652470193817246,15.48766704632744,9.568531347415655,16.37137029370038,-0.6581038465599374,2.517716225769421
kpx_group_2,scada_zero_label_positive,2024-04-25 04:00:00,2024-04-25 04:00:00,1,0.7265058333333333,8.287015796266012,4.992806140039043,8.781952058034074,8.16667412686935,8.235334419814272,5.666646258319976,1.399636697229453,1.2156837878022255
kpx_group_1,scada_zero_label_positive,2022-08-15 21:00:00,2022-08-15 21:00:00,1,0.72583625,16.15487205980927,12.876447385483415,13.458701283197309,21.92629888053644,17.92883267705042,12.684969037782963,2.9872977254689097,6.619398023119748
kpx_group_2,scada_zero_label_positive,2024-01-06 00:00:00,2024-01-06 00:00:00,1,0.72583625,9.888771884905433,15.460321115607817,10.191849411042517,12.94937224252333,18.046039357115358,12.175558178227524,-2.9373133784197343,-2.1614265251481104
kpx_group_1,scada_zero_label_positive,2022-08-16 00:00:00,2022-08-16 00:00:00,1,0.7231579166666666,16.936783468542362,13.977444790343762,11.515524384053066,19.073355093832934,18.7904604046487,10.205941927107133,4.190298881343949,4.575153927955016
kpx_group_2,scada_zero_label_positive,2023-11-18 03:00:00,2023-11-18 03:00:00,1,0.7218187037037037,15.098799323642217,12.878678152798207,14.762842162793339,18.77945181183452,14.61483781068871,15.458536661667786,1.2780391658464438,3.7427645756562704
kpx_group_1,scada_zero_label_positive,2022-08-01 04:00:00,2022-08-01 04:00:00,1,0.7111052777777778,12.93429508102773,9.241349624218744,11.049975354780562,18.211724945208704,11.825099432042279,15.587834356340835,2.788632591528078,4.505258051017147
kpx_group_1,scada_zero_label_positive,2023-11-23 01:00:00,2023-11-23 01:00:00,1,0.7111052777777778,13.97834005616774,9.03331349583564,15.311894692002022,21.169684758529694,12.286026879548352,22.620019453040612,1.8057359622489084,3.716661592235212
kpx_group_2,scada_zero_label_positive,2023-01-25 08:00:00,2023-01-25 08:00:00,1,0.7090964814814815,7.701400416274,11.656986686357959,9.560626704298512,9.02962830814072,12.075662257359141,10.94232464966183,-2.9074062790542357,-2.479365145369764
kpx_group_1,scada_zero_label_positive,2023-11-18 07:00:00,2023-11-18 07:00:00,1,0.7010613888888889,13.616372452338972,12.738012320554214,14.755125250369924,12.809731090775376,14.929982029338069,16.078259738742073,-0.13019633312309686,-2.694389793264694
kpx_group_1,scada_zero_label_positive,2023-01-24 21:00:00,2023-01-24 21:00:00,1,0.6997222222222222,12.388493937350432,13.559821638973418,9.64711666244285,9.629442873655155,14.672947234151508,10.84577656958171,0.7850247866422997,-3.1299190282114537
kpx_group_2,scada_zero_label_positive,2023-01-29 21:00:00,2023-01-29 21:00:00,1,0.6950350925925926,14.734708757681894,11.680084761513521,9.452537215008924,19.968904996491265,14.227070600134141,12.188388168373537,4.168397769420672,6.761175612237427
kpx_group_1,scada_zero_label_positive,2022-08-15 08:00:00,2022-08-15 08:00:00,1,0.690347962962963,14.229778247294368,8.313808785119544,15.622724883430587,18.920602151609998,11.589204038373316,19.724159154893798,2.261511413019301,3.2639205549764405
kpx_group_1,scada_zero_label_positive,2022-08-03 06:00:00,2022-08-03 06:00:00,1,0.6829824537037037,13.16571581838316,11.612751808547984,10.503005118446717,17.119989587874684,13.192748769948444,10.995749242547312,2.1078373548858114,5.025740581626806
kpx_group_1,scada_zero_label_positive,2023-11-06 20:00:00,2023-11-06 20:00:00,1,0.6809737037037037,22.403201023421943,18.77014742802398,20.035756137839538,30.480888205233093,26.54733350909375,24.239431538737872,3.0002492404901844,5.087505681317282
kpx_group_2,scada_under_label,2022-11-25 18:00:00,2022-11-25 18:00:00,1,0.6793518518518519,16.697264113612498,8.551400936933426,15.491519983656483,22.586502678628822,10.794869260753748,18.292405930941616,4.675803653317544,8.042865082781141
kpx_group_1,scada_zero_label_positive,2022-08-03 03:00:00,2022-08-03 03:00:00,1,0.6789649074074074,13.780085648768145,11.499627632667128,11.030459286668743,17.6783255139483,12.80434851842994,11.975504927382921,2.5150421891002086,5.288398791041871
kpx_group_1,scada_zero_label_positive,2024-03-15 15:00:00,2024-03-15 15:00:00,1,0.6789649074074074,13.499830485597133,10.351168595692274,5.913716558413063,16.544078786966335,15.244323814632999,8.478042670335455,5.367387908544465,4.682895544482108
kpx_group_1,scada_zero_label_positive,2022-08-08 20:00:00,2022-08-08 20:00:00,1,0.6749473611111111,16.53100360876571,13.560105385882784,14.698055938597292,18.957928480886267,15.533078746384936,16.955409067740568,2.401922946525673,2.713684573823514
kpx_group_2,scada_zero_label_positive,2023-01-20 08:00:00,2023-01-20 08:00:00,1,0.6722690277777778,18.30904159664068,13.045863321112051,11.490106597836911,24.545431791155433,15.416037348184739,12.828832493294504,6.0410566371661965,10.422996870415812
kpx_group_2,scada_zero_label_positive,2022-08-09 06:00:00,2022-08-09 06:00:00,1,0.6709298148148148,14.468249976115217,14.977730264377882,13.96178575566393,17.842495610303914,17.9763240666295,16.10868033736489,-0.0015080339056900982,0.7999934083067188
kpx_group_2,scada_under_label,2023-11-14 00:00:00,2023-11-14 00:00:00,1,0.6690653240740742,9.723561919865073,8.150604013194476,8.949947756009182,4.617764208353931,6.088471917194572,6.802246519714391,1.173286035263244,-1.8275950101005503
kpx_group_1,scada_zero_label_positive,2022-10-03 22:00:00,2022-10-03 22:00:00,1,0.6682514814814815,13.043626233955456,12.955060475361313,9.8628796354936,19.63545453072909,15.284771695505711,11.073457800300234,1.6346561785279992,6.456339782826117
kpx_group_2,scada_under_label,2022-12-04 01:00:00,2022-12-04 01:00:00,1,0.6671257407407408,15.324110917563903,13.348486317582973,8.847637872174987,18.92458016384962,15.745720918253719,11.602491937572106,4.226048822684923,5.250473735936707
kpx_group_1,scada_zero_label_positive,2023-12-08 03:00:00,2023-12-08 03:00:00,1,0.6655731018518519,9.344168147278662,14.410407093706022,14.088133037594028,16.570075315454922,18.11450870631424,23.64290591498364,-4.905101918371363,-4.30863199519402
kpx_group_1,scada_zero_label_positive,2022-08-15 10:00:00,2022-08-15 10:00:00,1,0.6649035185185185,13.338676428623847,9.356388733379381,15.65764645877986,16.96070366005662,12.519874110342023,19.318833614141273,0.8316588325442265,1.0413497978149717
kpx_group_1,scada_zero_label_positive,2023-08-03 01:00:00,2023-08-03 01:00:00,1,0.6582075925925925,7.528678429024571,6.226487317329223,7.884686596783378,10.001688118166332,4.72797439442442,9.788764932529888,0.47309147196826995,2.7433184546891773
kpx_group_2,scada_under_label,2024-03-15 08:00:00,2024-03-15 08:00:00,1,0.6581281481481481,10.384096089818547,9.288686625386115,8.30550415874574,19.49962068713407,12.495182207034304,12.03269900071367,1.5870006977526199,7.235680083260082
kpx_group_1,scada_zero_label_positive,2022-12-23 16:00:00,2022-12-23 16:00:00,1,0.651511712962963,14.961137206765715,15.694995574840894,6.880185317981254,11.399930358278814,20.53779521413233,6.084031171929783,3.6735467603546414,-1.910982834752243
kpx_group_2,scada_under_label,2024-03-17 03:00:00,2024-03-17 03:00:00,1,0.6464722222222221,14.49280590795974,5.920974833269469,12.323705787882863,23.420713550373893,8.820504869910565,13.508458798034646,5.370465597383573,12.256231716401288
kpx_group_1,scada_zero_label_positive,2022-12-23 14:00:00,2022-12-23 14:00:00,1,0.6461549537037037,15.736417668748132,16.040688829157578,7.658329344964798,13.36894367887775,21.055680208019766,6.835528349382945,3.886908581686944,-0.5766605998236045
kpx_group_2,scada_under_label,2024-12-08 06:00:00,2024-12-08 06:00:00,1,0.6439356944444444,9.38607540064352,11.741852680920582,7.252157770251439,9.829244191296647,16.144050967222057,5.133503721128075,-0.11092982494248993,-0.8095331528784193
kpx_group_2,scada_zero_label_positive,2022-05-07 05:00:00,2022-05-07 05:00:00,1,0.6434766203703703,12.099317503804304,9.56256952998165,7.667981162877015,12.073000177889206,8.145771980839479,7.446093821684748,3.4840421573749722,4.2770672766270925
kpx_group_1,scada_zero_label_positive,2023-01-20 11:00:00,2023-01-20 11:00:00,1,0.6421374074074074,19.251824105028252,14.321245072760917,10.101794683732692,25.038447236569226,17.5898655334688,10.356157675093423,7.040304226781448,11.065435632288114
kpx_group_1,scada_zero_label_positive,2022-11-30 06:00:00,2022-11-30 06:00:00,1,0.6414678240740741,14.936887165079941,11.56392331159349,12.623718666226821,17.58595640062675,11.813120016846042,11.615985469059495,2.843066176169785,5.87140365767398
kpx_group_2,scada_under_label,2022-08-09 05:00:00,2022-08-09 05:00:00,1,0.640479537037037,12.862113030736104,15.049922926236052,14.188911633869543,18.766999158911165,17.844827351888682,16.260261497344825,-1.757304249316693,1.71445473429441
kpx_group_1,scada_zero_label_positive,2022-12-23 06:00:00,2022-12-23 06:00:00,1,0.6387894907407407,14.048404199457652,16.062005841406847,11.12794227275267,20.853106824544188,20.670163715673077,10.865915052556465,0.4534301423778935,5.085067440429416
kpx_group_1,scada_zero_label_positive,2023-11-18 00:00:00,2023-11-18 00:00:00,1,0.6387894907407407,12.49866952088176,12.979367682661229,14.949550868163826,22.441313989341943,14.22597752985937,15.414320232530642,-1.4657897545307659,7.621165108146936
kpx_group_1,scada_zero_label_positive,2023-06-28 21:00:00,2023-06-28 21:00:00,1,0.6374502777777777,7.938773625870118,11.465742960483604,12.053557653578004,10.516340742498729,12.618439520739736,13.18995018471525,-3.8208766811606854,-2.387854110228764
kpx_group_2,scada_zero_label_positive,2024-11-29 21:00:00,2024-11-29 21:00:00,1,0.6347719444444445,16.638114642123522,13.621161448351382,13.56976815840597,22.108898546475174,18.62781307651996,17.9245293033515,3.042649838744847,3.8327273565394435
kpx_group_2,scada_zero_label_positive,2023-01-30 00:00:00,2023-01-30 00:00:00,1,0.6294151851851852,13.932331898342754,12.19978036913391,8.464296078398087,18.948352085132946,14.782651973609164,10.648680329868734,3.600293674576756,6.232685933393997
kpx_group_1,scada_zero_label_positive,2022-12-23 09:00:00,2022-12-23 09:00:00,1,0.6267368518518518,13.944747253445092,16.226217233886235,9.930373690406086,20.896643377369543,20.943693154430196,9.184706498162663,0.8664517912989318,5.832443551073112
kpx_group_1,scada_zero_label_positive,2023-01-13 05:00:00,2023-01-13 05:00:00,1,0.6193713425925926,7.083758286664198,8.720004893271884,7.975012021781409,18.50446645752876,11.195254453601017,8.807527837810582,-1.2637501708624495,8.503075311822961
kpx_group_2,scada_zero_label_positive,2022-08-19 10:00:00,2022-08-19 10:00:00,1,0.6187017592592593,12.32036778717503,5.635042123367469,13.373822159085497,9.991680833744113,4.7393664619685785,14.737087204707644,2.8159356459485476,0.25345400040600197
kpx_group_2,scada_under_label,2022-12-22 01:00:00,2022-12-22 01:00:00,1,0.6173352777777777,13.164328791850712,11.583564664726325,15.879435047199031,14.361784970814155,13.931797541912431,19.609549770565756,-0.5671710641119656,-2.408888685424939
kpx_group_1,scada_zero_label_positive,2023-08-10 12:00:00,2023-08-10 12:00:00,1,0.6133450462962963,16.05283339730533,8.6959935757468,16.506054124437608,30.27786873224325,15.48907321494849,18.8673639394986,3.451809547213127,13.099650155019702
kpx_group_1,scada_zero_label_positive,2023-08-03 23:00:00,2023-08-03 23:00:00,1,0.61133625,6.563667564980708,7.875431834087546,7.710670724479544,10.674570896754453,9.352165853731135,7.1664204005459,-1.2293837143028377,2.415277769615935
kpx_group_2,scada_zero_label_positive,2024-12-23 17:00:00,2024-12-23 17:00:00,1,0.6079882870370371,10.431049224606333,10.249608219927966,6.9331547712297485,15.451397738152354,13.882133692678565,8.359127442231346,1.8396677290274752,4.330767170697397
kpx_group_2,scada_under_label,2022-06-29 04:00:00,2022-06-29 04:00:00,1,0.6062051851851851,17.51049232724578,15.975956401079472,13.671076156238017,23.081845368996916,21.06191595585272,19.306594787346665,2.686976048587038,2.897589997397226
kpx_group_1,scada_zero_label_positive,2022-08-09 08:00:00,2022-08-09 08:00:00,1,0.605979537037037,16.58260764618514,14.934019571215053,13.290421254070294,18.3664931124283,18.058294459194382,15.621719421632681,2.470387233542464,1.5264861720147707
kpx_group_1,scada_zero_label_positive,2023-11-06 13:00:00,2023-11-06 13:00:00,1,0.605979537037037,21.597417496628587,13.85055209211516,23.13135345748456,29.868269623941885,20.970229803514695,29.278526117878215,3.1064647218287256,4.743891663245428
kpx_group_2,scada_zero_label_positive,2023-01-30 02:00:00,2023-01-30 02:00:00,1,0.6039707407407408,11.928693653936499,12.563386387278134,7.947632647523647,18.69568146948832,15.34538283979217,10.00221432777664,1.6731841365356086,6.021882885703915
kpx_group_1,scada_zero_label_positive,2022-05-18 07:00:00,2022-05-18 07:00:00,1,0.6033011574074074,9.8067614139544,8.460377309662277,14.340825199251237,17.545701831233405,12.56120745337548,18.602256590766146,-1.5938398405023566,1.9639698091625917
kpx_group_1,scada_zero_label_positive,2023-08-29 18:00:00,2023-08-29 18:00:00,1,0.5999531944444444,12.314041751767869,8.651361144548831,10.616832765361519,14.043155143915515,11.716065435305959,12.789345183190429,2.679944796812693,1.7904498346673208
kpx_group_2,scada_zero_label_positive,2024-12-23 19:00:00,2024-12-23 19:00:00,1,0.5939268981481481,9.359583683802072,10.347693707728572,6.393120760772436,15.134074159351112,14.195404468956449,7.484071833871444,0.989176449551568,4.294336007937165
kpx_group_3,scada_under_label,2024-01-14 14:00:00,2024-01-14 14:00:00,1,0.5813859523809524,15.975476266740078,9.84336466770001,7.746077516942381,24.296838288440313,13.074171047606734,8.500912743398885,7.1807551744188824,13.509296392937504
kpx_group_2,scada_under_label,2022-03-05 15:00:00,2022-03-05 15:00:00,1,0.5779498148148149,20.404313725567146,20.019292928620327,12.919975260942879,21.626233641213762,25.748433866424303,15.594565064008142,3.934679630785542,0.9547341759975403
kpx_group_2,scada_under_label,2023-11-18 04:00:00,2023-11-18 04:00:00,1,0.5746037962962963,15.163173047455597,12.964684596465043,14.676106213074894,18.32622110301761,14.728029433802215,15.49008956677109,1.342777642685629,3.2171616027309575
kpx_group_2,scada_zero_label_positive,2023-01-29 15:00:00,2023-01-29 15:00:00,1,0.5718304166666667,14.0615385826004,11.178590962832304,11.177608551463514,14.066133791193614,13.961273652949373,14.96871995194021,2.883438825452492,-0.3988630112511764
kpx_group_1,scada_zero_label_positive,2024-10-30 07:00:00,2024-10-30 07:00:00,1,0.5684824537037036,5.151814979004513,4.740152108410755,3.6948165733808147,9.848546674403975,4.58262254516302,3.4184236358931144,0.9343306381087277,5.848023583875908
kpx_group_1,scada_zero_label_positive,2024-01-08 12:00:00,2024-01-08 12:00:00,1,0.5671432870370371,8.184264737142861,10.069318598771678,10.489244683454368,7.017738864011649,10.025211603479336,12.670328441434714,-2.095016903970162,-4.330031158445376
kpx_group_1,scada_under_label,2024-03-15 16:00:00,2024-03-15 16:00:00,1,0.5639819907407407,13.20386649638754,10.537560834319747,5.697512275689029,17.528155507817434,15.623506036282393,8.03433279452146,5.086329941383152,5.699236092415507
kpx_group_1,scada_zero_label_positive,2022-12-15 17:00:00,2022-12-15 17:00:00,1,0.5637953240740741,15.78801721877122,11.408048170925014,9.810081368666296,16.148296215981944,16.736956539474562,11.12039234029862,5.178952448975565,2.2196217760953516
kpx_group_1,scada_zero_label_positive,2022-02-21 15:00:00,2022-02-21 15:00:00,1,0.5624561574074074,18.876903767557103,12.355869787877415,13.699449198334557,19.517079792822,16.850538737240004,19.027497778963067,5.849244274451117,1.5780615347204652
kpx_group_2,scada_zero_label_positive,2024-07-04 00:00:00,2024-07-04 00:00:00,1,0.5577690277777778,14.151420930558164,15.792719172619135,14.99216690251925,16.521303308837844,18.115719808688777,14.495430989607456,-1.2410221070110286,0.21572790968972555
kpx_group_1,scada_zero_label_positive,2022-08-16 05:00:00,2022-08-16 05:00:00,1,0.5570993981481481,14.762366080259817,15.513814129448074,8.607466554942393,16.30414638075004,20.29703627076512,6.622375813437711,2.7017257380645834,2.844440338648626
kpx_group_2,scada_zero_label_positive,2022-01-31 08:00:00,2022-01-31 08:00:00,1,0.5550906481481481,5.177272368531348,3.5838132344083546,9.428153775853334,6.720179155887888,4.714430869862166,11.230499657328318,-1.3287111365994964,-1.252286107707354
kpx_group_1,scada_under_label,2022-08-16 01:00:00,2022-08-16 01:00:00,1,0.5536803240740741,20.381171964347875,14.176183135266013,10.834506509153035,24.50196827058603,19.069607634087163,9.28141440612678,7.87582714213835,10.32645725047906
kpx_group_1,scada_under_label,2022-08-09 09:00:00,2022-08-09 09:00:00,1,0.5523537962962963,16.875385667872276,15.010711624317919,12.872965418572335,18.987901704450138,18.136300375699403,15.30557236939581,2.9335471464271485,2.266965331902533
kpx_group_2,scada_zero_label_positive,2024-11-29 19:00:00,2024-11-29 19:00:00,1,0.5510731018518519,14.499209291289459,13.973880370254912,13.920859465582218,19.60650812613279,18.650824155677135,18.231976151576475,0.5518393733708944,1.1651079725059859
kpx_group_2,scada_zero_label_positive,2022-04-17 07:00:00,2022-04-17 07:00:00,1,0.5437075925925926,6.243106734245135,6.741273442150831,6.726522175289124,7.738963653517948,7.466095826741828,8.810353546981219,-0.49079107447484205,-0.3992610333435751
kpx_group_1,scada_under_label,2022-12-23 15:00:00,2022-12-23 15:00:00,1,0.5408455092592593,15.22790923783661,15.89038325206399,7.234907463077538,12.652920583338506,20.829164084567413,6.413426449699951,3.6652638802658455,-0.9683746837951759
kpx_group_1,scada_zero_label_positive,2022-08-08 11:00:00,2022-08-08 11:00:00,1,0.5376812962962962,15.694946217257765,11.318603690243535,14.97596457856423,15.622324530479476,11.845941724791013,18.388452080427708,2.5476620828538827,0.5051276278701149
kpx_group_2,scada_zero_label_positive,2023-11-14 09:00:00,2023-11-14 09:00:00,1,0.5363420833333333,8.202774305229587,9.674830405996216,7.520143654805594,6.74423693756321,6.975874106534202,5.343410596325285,-0.3947127251713187,0.5845945861334663
kpx_group_1,scada_under_label,2022-12-23 13:00:00,2022-12-23 13:00:00,1,0.529622824074074,15.566114777155983,16.14483154052507,8.117320646072669,14.932685741131142,21.149489897239047,7.286538904148348,3.4350386838571136,0.7146713404374445
kpx_group_1,scada_under_label,2022-02-21 16:00:00,2022-02-21 16:00:00,1,0.529373287037037,18.202803565722963,12.601348520421451,13.563941389971584,19.778612476941387,17.134616931392266,19.008335048766288,5.120158610526445,1.7071364868621082
kpx_group_2,scada_zero_label_positive,2023-07-06 16:00:00,2023-07-06 16:00:00,1,0.5289766203703704,13.946611672109684,11.859799806085903,7.673514999993348,11.640255174556744,14.713525174082287,7.172999648496121,4.179954269070059,0.6969927632675397
kpx_group_1,scada_under_label,2024-02-13 17:00:00,2024-02-13 17:00:00,1,0.5277256481481482,18.66914009143066,14.81551897088245,14.565675514291115,22.91660588034433,18.897637115690042,20.23265000124257,3.978542848843876,3.351462321878028
kpx_group_2,scada_under_label,2024-12-28 17:00:00,2024-12-28 17:00:00,1,0.5272772685185184,12.608092179026922,13.562126841632798,11.434918134451763,15.110029265108075,18.125698670762525,15.764904660343909,0.10956969098464242,-1.8352724004451417
kpx_group_1,scada_zero_label_positive,2022-05-14 14:00:00,2022-05-14 14:00:00,1,0.5242894907407407,15.412042556900747,8.58293543305509,9.020854757438608,17.150916106375817,9.630278342779954,11.314156426342436,6.610147461653899,6.678698721814623
kpx_group_2,scada_zero_label_positive,2023-08-10 13:00:00,2023-08-10 13:00:00,1,0.5242894907407407,16.625606010624733,9.115831051713377,16.34377476446048,31.30287146180606,16.37395769276378,17.99360651844735,3.895803102537805,14.119089356200494
kpx_group_1,scada_zero_label_positive,2022-12-15 15:00:00,2022-12-15 15:00:00,1,0.5236198611111111,16.46745529513281,11.512815976899939,10.642793685938067,14.429528042451778,16.99153203917336,12.058903815579916,5.38965046371381,-0.09568988492485886
kpx_group_1,scada_zero_label_positive,2022-09-04 23:00:00,2022-09-04 23:00:00,1,0.5229502777777778,8.506273094355231,6.454414765082216,6.633514405747438,16.94984469818216,9.547825514638975,11.071015638487937,1.9623085089404046,6.640424121618706
kpx_group_1,scada_under_label,2022-12-23 05:00:00,2022-12-23 05:00:00,1,0.5214127777777777,13.950263407706126,16.040877175677682,11.528301827152353,21.560627300426184,20.46302313059369,11.446900968793678,0.16567390629110967,5.6056652507325
kpx_group_1,scada_zero_label_positive,2022-12-15 13:00:00,2022-12-15 13:00:00,1,0.5196023611111111,14.871084753763824,11.779402052059979,11.462751092703286,14.513632096522782,17.549542322253966,12.892719801757222,3.250008181382192,-0.7074989654828112
kpx_group_2,scada_zero_label_positive,2022-09-19 17:00:00,2022-09-19 17:00:00,1,0.5189327314814814,15.552028336281442,12.328059779353632,9.257804954080415,25.918555372780993,18.79095729528287,12.747352071101076,4.759095969564418,10.14940068958902
kpx_group_1,scada_zero_label_positive,2022-08-08 09:00:00,2022-08-08 09:00:00,1,0.5182631481481481,14.627655678101059,10.742725754568397,15.104367040558387,16.42443609463176,10.880647354403363,18.24311144277517,1.7041092805376667,1.8625566960424926
kpx_group_1,scada_zero_label_positive,2022-11-16 05:00:00,2022-11-16 05:00:00,1,0.5175935648148149,11.683464831353165,10.341250769889397,9.32597575599542,15.917277336157387,12.72285487607317,7.231261449058887,1.849851568410756,5.940219173591359
kpx_group_1,scada_under_label,2024-04-24 23:00:00,2024-04-24 23:00:00,1,0.5173499074074074,8.292136918555753,4.528051873946918,8.942223839496947,9.350655657895508,7.429118842553165,6.263913962404808,1.556999061833821,2.504139255416522
kpx_group_2,scada_under_label,2024-01-11 20:00:00,2024-01-11 20:00:00,1,0.5173260185185184,20.570557807428703,11.958783977831645,14.077563604743618,19.118886948938563,13.306652872732512,14.388255379358611,7.552384016141071,5.271432822893001
kpx_group_1,scada_zero_label_positive,2022-12-16 03:00:00,2022-12-16 03:00:00,1,0.5169239814814816,9.824301073870519,13.109431541172272,6.709592185588453,13.899635082104854,16.62307289810222,7.125212247354682,-0.08521078950984418,2.025492509376404
kpx_group_1,scada_zero_label_positive,2023-08-22 08:00:00,2023-08-22 08:00:00,1,0.5162543981481481,9.254880416079054,5.8917386077795415,7.262053775046211,10.238133509381123,7.068756333160157,7.543573879185878,2.6779842246661776,2.9319684032081064
kpx_group_2,scada_under_label,2022-11-28 20:00:00,2022-11-28 20:00:00,1,0.5153815740740739,15.02410414137223,10.512319658019662,10.213764999371142,20.060277998948816,13.944125439483614,10.43439696445465,4.661061812676829,7.871016796979685
kpx_group_2,scada_zero_label_positive,2024-03-11 14:00:00,2024-03-11 14:00:00,1,0.5149151851851852,11.31284645303653,9.191744242945338,6.6965494609410685,11.709193329502845,8.795885364713223,9.441689756458423,3.3686996010933257,2.590405768917023
kpx_group_1,scada_under_label,2022-02-21 19:00:00,2022-02-21 19:00:00,1,0.514741712962963,12.40926518501467,13.08340680049639,13.415977027213273,17.152377257158374,17.63707588182906,18.78774419221868,-0.8404267288401623,-1.0600327798654945
kpx_group_1,scada_zero_label_positive,2022-09-23 13:00:00,2022-09-23 13:00:00,1,0.5135760185185185,17.040033895203536,5.836381887525083,12.539392624154077,12.621763225071662,4.4701554889916535,14.0662898054413,7.852146639363955,3.353540577855185
kpx_group_2,scada_zero_label_positive,2022-12-25 07:00:00,2022-12-25 07:00:00,1,0.5122368518518519,6.993899029146405,5.90337523160295,5.1299944818442516,10.692674765343561,5.953245541060191,4.9686077367619434,1.477214172422805,5.231748126432494
kpx_group_1,scada_under_label,2022-05-19 00:00:00,2022-05-19 00:00:00,1,0.5120687037037037,18.07662264403484,11.957441748615208,13.679679312720365,23.66301537294842,16.35622884001948,15.65832004556807,5.2580621133670515,7.655740930154643
kpx_group_2,scada_under_label,2022-04-05 05:00:00,2022-04-05 05:00:00,1,0.5087231944444444,11.784306072760142,7.285878567820464,12.177760849528019,12.068080853370557,5.354417960671555,11.895246416272087,2.052486364085901,3.4432486648987357
kpx_group_2,scada_zero_label_positive,2023-12-11 13:00:00,2023-12-11 13:00:00,1,0.5075497222222223,8.154495810311891,6.350222697564811,8.536688852401669,11.650597436419458,7.548730819571091,10.089602925390778,0.7110400353286508,2.8314305639385235
kpx_group_1,scada_under_label,2024-07-03 20:00:00,2024-07-03 20:00:00,1,0.5071325462962962,16.39052819634606,15.196674540409257,15.072738453833026,17.27406732474487,18.063827419855325,13.854538110846624,1.2558216992249207,1.3148845593938958
kpx_group_1,scada_under_label,2022-05-26 21:00:00,2022-05-26 21:00:00,1,0.5069166666666667,14.307866730213583,11.415958592725723,12.87423869912034,15.018174743021042,11.700440628613292,15.941552181883836,2.1627680842905512,1.1971783377724776
kpx_group_2,scada_under_label,2024-12-17 10:00:00,2024-12-17 10:00:00,1,0.5068113888888889,13.489868846107088,10.890739603664237,9.886470238465181,14.724677229503564,15.062814213351828,8.795205006661366,3.10126392504238,2.7956676194969674
kpx_group_3,scada_under_label,2024-01-11 05:00:00,2024-01-11 05:00:00,1,0.5056511428571427,10.725383354039092,5.246212681973501,17.112822575000553,11.724837625409242,5.441681320316039,17.67995745806878,-0.4541342744479344,0.16401823621683143
kpx_group_1,scada_zero_label_positive,2022-08-11 18:00:00,2022-08-11 18:00:00,1,0.5001842129629629,15.28096168303776,12.816401779952926,9.859558365401346,14.155953695464422,17.363703656012117,7.5216661792139945,3.942981610360622,1.7132687778513667
kpx_group_1,scada_under_label,2024-03-15 14:00:00,2024-03-15 14:00:00,1,0.4996140277777778,13.300555362958393,10.126937613381259,6.190272014699062,16.366709103796882,14.854242502984564,8.889969670277845,5.141950548918233,4.494603017165678
kpx_group_3,scada_under_label,2024-11-26 22:00:00,2024-11-26 22:00:00,1,0.4952029999999999,14.811775953359499,17.304389404340196,15.38573155820159,21.979235809751557,20.738956373237205,18.839451146985862,-1.533284527911393,2.190032049640024
kpx_group_1,scada_zero_label_positive,2022-08-09 16:00:00,2022-08-09 16:00:00,1,0.4941579166666666,13.658658388230588,14.900530296581834,11.674480303679749,12.90777696196846,18.266561604221362,14.90941869542599,0.3711530880997955,-3.6802131878552142
kpx_group_1,scada_under_label,2022-04-06 03:00:00,2022-04-06 03:00:00,1,0.4936125925925925,11.826460676733179,12.253323762970462,6.59834250657434,11.549065126683011,12.054551638520431,7.649401797072271,2.4006275419607785,1.6970884088866605
kpx_group_1,scada_zero_label_positive,2022-07-31 19:00:00,2022-07-31 19:00:00,1,0.4935058333333333,11.579933319636368,7.3375513895380875,10.955195054410202,13.451567271242924,8.712519050339942,16.26051684814289,2.433560097662223,0.9650493220015086
kpx_group_1,scada_zero_label_positive,2022-07-14 03:00:00,2022-07-14 03:00:00,1,0.491479537037037,9.269209926404796,7.3838149586932715,5.336087204155555,15.43471941472944,6.177768080837903,6.90476744584885,2.909258844980384,8.893451651386062
kpx_group_1,scada_zero_label_positive,2024-07-06 14:00:00,2024-07-06 14:00:00,1,0.4888011574074073,11.605625996961829,11.245768616524375,15.345732661202314,15.05676527984671,14.668442754559566,19.93568457312411,-1.690124641901516,-2.245298383995129
kpx_group_1,scada_under_label,2023-01-20 05:00:00,2023-01-20 05:00:00,1,0.4886520370370369,17.751312858243498,12.007636922196383,12.814010253645677,21.547307021171346,13.509974091468443,14.932581522451633,5.340489270322468,7.326029214211307
kpx_group_1,scada_under_label,2023-01-24 20:00:00,2023-01-24 20:00:00,1,0.4870794444444444,12.725559171883058,13.44569067896721,9.709728537032563,8.998657047182666,14.794373167075998,10.710781329997365,1.147849563883172,-3.753920201354015
kpx_group_1,scada_under_label,2022-08-15 20:00:00,2022-08-15 20:00:00,1,0.4868581944444445,14.12340722437636,12.557682749520145,13.989493577639747,23.105342464985462,17.470119698652283,13.538000896848454,0.8498190607964133,7.6012821672350945
