target,year,month,hour,count,mean_actual,mean_actual_ratio,p50_actual_ratio,p90_actual_ratio,eligible_rate
kpx_group_2,2022,12,5,31,14449.627935483872,0.6689642562724015,0.7901169444444445,0.9072953240740741,0.8709677419354839
kpx_group_2,2022,12,6,31,14241.544935483871,0.6593307840501792,0.80350875,0.9153304166666666,0.9354838709677419
kpx_group_2,2022,12,7,31,13660.686,0.6324391666666667,0.79949125,0.9314006018518519,0.967741935483871
kpx_group_2,2022,12,8,31,13364.890967741936,0.6187449522102748,0.7439151851851852,0.8751549537037038,0.9032258064516129
kpx_group_2,2022,12,9,31,13061.63122580645,0.6047051493428912,0.6977134722222222,0.9052865277777777,0.9032258064516129
kpx_group_2,2022,12,10,31,12069.738483870968,0.5587841890681003,0.6307543981481482,0.9052865277777777,0.9032258064516129
kpx_group_2,2022,12,11,31,11386.704161290323,0.5271622296893668,0.656868425925926,0.8671198611111112,0.8387096774193549
kpx_group_2,2022,12,12,31,11165.557903225807,0.5169239770011947,0.6307543981481482,0.885868425925926,0.8064516129032258
kpx_group_2,2022,12,13,31,10957.008483870968,0.5072689112903226,0.5872309722222222,0.8959122685185186,0.8064516129032258
kpx_group_2,2022,12,14,31,10740.527677419355,0.49724665173237753,0.6126754166666667,0.8677894907407407,0.7419354838709677
kpx_group_2,2022,12,15,31,10528.712451612904,0.48744039127837513,0.4821052777777778,0.9146608333333333,0.7419354838709677
kpx_group_2,2022,12,16,31,10503.985032258066,0.48629560334528077,0.5423684259259259,0.9200175462962963,0.7419354838709677
kpx_group_2,2022,12,17,31,10774.586032258065,0.4988234274193548,0.5437075925925926,0.9093040740740741,0.8387096774193549
kpx_group_2,2022,12,18,31,11884.516838709676,0.5502091129032258,0.6957046759259259,0.921356712962963,0.8709677419354839
kpx_group_2,2022,12,19,31,13115.284903225805,0.6071891158900836,0.7526198611111111,0.9193479629629631,0.8709677419354839
kpx_group_2,2022,12,20,31,13392.884225806452,0.6200409363799283,0.7238275000000001,0.9273830555555554,0.9354838709677419
kpx_group_2,2022,12,21,31,13887.430967741935,0.6429366188769414,0.7646725,0.9113128703703703,0.9032258064516129
kpx_group_2,2022,12,22,31,14021.798258064515,0.6491573267622461,0.8008304166666668,0.9173391666666667,0.9032258064516129
kpx_group_2,2022,12,23,31,14407.637999999999,0.6670202777777777,0.7961432870370371,0.9113128703703703,0.9354838709677419
kpx_group_2,2023,1,0,31,12458.844096774194,0.5767983378136201,0.6588771759259259,0.9347485185185185,0.8387096774193549
kpx_group_2,2023,1,1,31,12756.971870967744,0.5906005495818399,0.6649035185185185,0.9394356944444445,0.8709677419354839
kpx_group_2,2023,1,2,31,13140.945451612903,0.6083771042413381,0.7003918055555556,0.9481403703703704,0.8387096774193549
kpx_group_2,2023,1,3,31,13467.066258064517,0.6234752897252092,0.7090964814814815,0.9447924074074074,0.8387096774193549
kpx_group_2,2023,1,4,31,14210.28587096774,0.6578836051373955,0.7479327314814814,0.9668888888888889,0.8387096774193549
kpx_group_2,2023,1,5,31,15207.310709677418,0.7040421624850657,0.7881081944444444,0.9655497222222222,0.9032258064516129
kpx_group_2,2023,1,6,31,15150.391129032258,0.7014069967144564,0.780073101851852,0.9561754166666666,0.9032258064516129
kpx_group_2,2023,1,7,31,14591.460161290323,0.6755305630227002,0.780073101851852,0.9601929629629631,0.8709677419354839
kpx_group_2,2023,1,8,31,13517.920548387097,0.6258296550179211,0.690347962962963,0.9468011574074073,0.8709677419354839
kpx_group_2,2023,1,9,31,12806.893096774193,0.5929117174432498,0.7144531944444444,0.9414444444444445,0.8387096774193549
kpx_group_2,2023,1,10,31,11472.550064516128,0.5311365770609319,0.5262982407407407,0.9086344907407408,0.8709677419354839
kpx_group_2,2023,1,11,31,10487.65570967742,0.4855396161887694,0.5082193055555556,0.9113128703703703,0.8387096774193549
kpx_group_2,2023,1,12,31,10246.914129032257,0.4743941726403823,0.5524122685185185,0.8477017592592593,0.8709677419354839
kpx_group_2,2023,1,13,31,10031.366387096774,0.4644151105137395,0.48344444444444445,0.8148918055555556,0.8387096774193549
kpx_group_2,2023,1,14,31,9778.494354838711,0.4527080719832736,0.4037631481481481,0.8416754166666666,0.8064516129032258
kpx_group_2,2023,1,15,31,9564.812935483871,0.4428154136798088,0.4017543981481482,0.7673508796296296,0.8709677419354839
kpx_group_2,2023,1,16,31,9569.011935483872,0.443009811827957,0.4432690277777778,0.7807426851851852,0.8709677419354839
kpx_group_2,2023,1,17,31,9049.271225806451,0.41894774193548384,0.4057719444444445,0.7178011574074074,0.9032258064516129
kpx_group_2,2023,1,18,31,9224.695419354839,0.42706923237753885,0.46201754629629627,0.7733771759259259,0.8064516129032258
kpx_group_2,2023,1,19,31,10580.499838709677,0.48983795549581843,0.5042017592592593,0.8222573148148149,0.8709677419354839
kpx_group_2,2023,1,20,31,10979.86970967742,0.5083273013739545,0.5959356944444444,0.8677894907407407,0.8709677419354839
kpx_group_2,2023,1,21,31,12069.738548387097,0.5587841920549582,0.6548596296296296,0.8972514814814816,0.8709677419354839
kpx_group_2,2023,1,22,31,12173.78,0.5636009259259259,0.6361111111111111,0.9005993981481482,0.8709677419354839
kpx_group_2,2023,1,23,31,12464.909322580646,0.5770791353046596,0.683652037037037,0.9233655092592592,0.8709677419354839
kpx_group_2,2023,2,0,28,8204.226321428572,0.37982529265873016,0.2979678240740741,0.8866719444444445,0.7142857142857143
kpx_group_2,2023,2,1,28,8417.041285714286,0.38967783730158734,0.2912719212962963,0.9123842083333333,0.6071428571428571
kpx_group_2,2023,2,2,28,8651.0345,0.4005108564814815,0.38735819444444447,0.9050856666666667,0.6071428571428571
kpx_group_2,2023,2,3,28,8577.685714285715,0.39711507936507934,0.2557836111111111,0.9198836388888889,0.6071428571428571
kpx_group_2,2023,2,4,28,8470.761607142858,0.3921648892195767,0.18011988425925926,0.931065787037037,0.5714285714285714
kpx_group_2,2023,2,5,28,8129.8441785714285,0.37638167493386243,0.11115203703703704,0.9052865277777777,0.5
kpx_group_2,2023,2,6,28,7782.728464285714,0.36031150297619047,0.15735381944444443,0.9038134398148148,0.5714285714285714
kpx_group_2,2023,2,7,28,6840.040571428572,0.31666854497354496,0.1262178472222222,0.8587499861111111,0.5357142857142857
kpx_group_2,2023,2,8,28,6094.671428571428,0.28216071428571426,0.11483479166666667,0.748468425925926,0.5
kpx_group_2,2023,2,9,28,5659.227035714285,0.2620012516534392,0.10780407407407408,0.734741800925926,0.5357142857142857
kpx_group_2,2023,2,10,28,5546.621035714285,0.25678801091269843,0.12856138888888888,0.7791356666666668,0.5357142857142857
kpx_group_2,2023,2,11,28,4835.860071428571,0.2238824107142857,0.07700293981481482,0.7295859444444445,0.42857142857142855
kpx_group_2,2023,2,12,28,4601.350285714286,0.21302547619047618,0.031470740740740744,0.7305903472222223,0.35714285714285715
kpx_group_2,2023,2,13,28,4187.084214285715,0.19384649140211638,0.030801180555555554,0.6404634722222222,0.35714285714285715
kpx_group_2,2023,2,14,28,4093.5902142857144,0.1895180654761905,0.04318858796296296,0.5851552546296297,0.39285714285714285
kpx_group_2,2023,2,15,28,3741.8256071428573,0.1732326669973545,0.047206134259259264,0.5352707777777779,0.39285714285714285
kpx_group_2,2023,2,16,28,3421.5699285714286,0.15840601521164022,0.04385819444444444,0.4431351018518519,0.42857142857142855
kpx_group_2,2023,2,17,28,3616.3059642857143,0.16742157242063493,0.04285379629629629,0.5303827453703704,0.42857142857142855
kpx_group_2,2023,2,18,28,4179.8525714285715,0.1935116931216931,0.09273831018518519,0.6114701805555556,0.5
kpx_group_2,2023,2,19,28,5571.931535714286,0.2579597933201058,0.152331875,0.6936959027777778,0.6071428571428571
kpx_group_2,2023,2,20,28,6578.154107142857,0.3045441716269841,0.1834678472222222,0.852790662037037,0.6071428571428571
kpx_group_2,2023,2,21,28,7032.193928571428,0.3255645337301587,0.25812719907407405,0.7646055462962964,0.6785714285714286
kpx_group_2,2023,2,22,28,6897.376714285715,0.319322996031746,0.2604707638888889,0.7734441620370371,0.6785714285714286
kpx_group_2,2023,2,23,28,7293.047428571429,0.3376410846560846,0.2514312962962963,0.8288193101851853,0.6785714285714286
kpx_group_2,2023,3,0,31,9642.727322580646,0.44642256123058544,0.40108481481481484,0.9273830555555554,0.8064516129032258
kpx_group_2,2023,3,1,31,9642.727258064515,0.44642255824372756,0.3147075925925926,0.8985906481481482,0.7096774193548387
kpx_group_2,2023,3,2,31,9362.328612903226,0.43344113948626045,0.28189763888888886,0.8905555555555555,0.7741935483870968
kpx_group_2,2023,3,3,31,9218.630161290324,0.4267884333930705,0.3622485185185185,0.9159999999999999,0.7096774193548387
kpx_group_2,2023,3,4,31,8634.971741935484,0.3997672102747909,0.27453217592592594,0.9046169444444444,0.6451612903225806
kpx_group_2,2023,3,5,31,8453.015967741936,0.39134333183990444,0.3582309722222222,0.9186783796296297,0.6451612903225806
kpx_group_2,2023,3,6,31,8158.154096774194,0.37769231929510155,0.19752925925925924,0.8999298148148148,0.6129032258064516
kpx_group_2,2023,3,7,31,7650.543935483871,0.35419184886499405,0.19150291666666666,0.9119824537037037,0.5806451612903226
kpx_group_2,2023,3,8,31,7581.0274193548385,0.3509734916367981,0.1104824537037037,0.8584151851851852,0.5161290322580645
kpx_group_2,2023,3,9,31,7101.877,0.3287906018518518,0.11583916666666667,0.8195789351851851,0.5161290322580645
kpx_group_2,2023,3,10,31,6423.508419354838,0.29738464904420553,0.06628949074074074,0.7599853703703704,0.45161290322580644
kpx_group_2,2023,3,11,31,5849.1810000000005,0.2707954166666667,0.07499416666666667,0.787438611111111,0.45161290322580644
kpx_group_2,2023,3,12,31,5921.030161290322,0.2741217667264038,0.12320467592592593,0.8202485185185184,0.5483870967741935
kpx_group_2,2023,3,13,31,5337.838387096774,0.2471221475507766,0.1553450462962963,0.7653420833333333,0.5483870967741935
kpx_group_2,2023,3,14,31,5152.616677419354,0.23854706839904422,0.10512574074074074,0.7244970833333334,0.5161290322580645
kpx_group_2,2023,3,15,31,5272.987451612903,0.2441197894265233,0.10512574074074074,0.6642339351851851,0.6129032258064516
kpx_group_2,2023,3,16,31,5541.255774193549,0.25653961917562723,0.1473099537037037,0.7733771759259259,0.5483870967741935
kpx_group_2,2023,3,17,31,5285.117870967742,0.24468138291517325,0.11985671296296298,0.7338713425925926,0.5161290322580645
kpx_group_2,2023,3,18,31,5551.519806451613,0.25701480585424136,0.1272222222222222,0.6736081944444444,0.5806451612903226
kpx_group_2,2023,3,19,31,6325.532032258064,0.29284870519713263,0.2062339351851852,0.8323011574074075,0.7096774193548387
kpx_group_2,2023,3,20,31,7608.554193548387,0.35224787933094387,0.24440060185185183,0.8343099537037038,0.8064516129032258
kpx_group_2,2023,3,21,31,7932.342322580645,0.3672380704898447,0.29328069444444443,0.8617631481481481,0.7741935483870968
kpx_group_2,2023,3,22,31,8405.894096774193,0.389161763739546,0.27118421296296297,0.8269444444444445,0.8064516129032258
kpx_group_2,2023,3,23,31,9030.142645161292,0.41806215949820785,0.3408216203703704,0.8972514814814816,0.8387096774193549
kpx_group_2,2023,4,0,30,10264.985266666667,0.47523079938271606,0.5256286574074074,0.8712043657407409,0.7666666666666667
kpx_group_2,2023,4,1,30,9865.319966666666,0.4567277762345679,0.5105628703703704,0.8837257222222223,0.7666666666666667
kpx_group_2,2023,4,2,30,9917.387366666666,0.4591383040123457,0.47574414351851857,0.9021394583333333,0.7333333333333333
kpx_group_2,2023,4,3,30,9889.425366666666,0.45784376697530865,0.5072149074074075,0.9400382962962962,0.7
kpx_group_2,2023,4,4,30,10164.225266666668,0.4705659845679013,0.5005190046296296,0.9416453425925927,0.7333333333333333
kpx_group_2,2023,4,5,30,10387.9221,0.48092231944444447,0.46904826388888887,0.9432523333333334,0.8
kpx_group_2,2023,4,6,30,10200.8652,0.47226227777777774,0.39070613425925926,0.9470689999999999,0.8
kpx_group_2,2023,4,7,30,10644.884233333334,0.4928187145061729,0.47808773148148154,0.9409757453703704,0.8333333333333334
kpx_group_2,2023,4,8,30,9333.557866666666,0.43210916049382714,0.31671636574074075,0.9049517407407407,0.8
kpx_group_2,2023,4,9,30,8783.957900000001,0.4066647175925926,0.3120292361111111,0.8930999814814815,0.8
kpx_group_2,2023,4,10,30,8305.227366666666,0.3845012669753087,0.2594663657407407,0.8768959259259259,0.7333333333333333
kpx_group_2,2023,4,11,30,7908.9367999999995,0.36615448148148144,0.20556432870370367,0.8764941481481482,0.6666666666666666
kpx_group_2,2023,4,12,30,7603.282066666667,0.3520037993827161,0.16672805555555556,0.8851988194444445,0.6666666666666666
kpx_group_2,2023,4,13,30,8076.227366666667,0.3738994151234568,0.2735277777777778,0.9060900601851852,0.6666666666666666
kpx_group_2,2023,4,14,30,8248.821066666666,0.38188986419753085,0.2058991435185185,0.9156652129629629,0.7
kpx_group_2,2023,4,15,30,8204.4674,0.3798364537037037,0.1848070138888889,0.9064918287037036,0.6666666666666666
kpx_group_2,2023,4,16,30,7938.345366666666,0.36751598919753087,0.3113596527777778,0.8755567175925926,0.6333333333333333
kpx_group_2,2023,4,17,30,7741.164233333333,0.3583872330246914,0.23837425925925926,0.8470321527777779,0.6
kpx_group_2,2023,4,18,30,8302.816933333334,0.3843896728395062,0.2400482638888889,0.8458938564814815,0.6333333333333333
kpx_group_2,2023,4,19,30,8341.8673,0.3861975601851852,0.30031138888888886,0.8327029398148148,0.6333333333333333
kpx_group_2,2023,4,20,30,8456.6085,0.3915096527777778,0.32876900462962966,0.874150587962963,0.6
kpx_group_2,2023,4,21,30,8997.0484,0.4165300185185185,0.4248552546296296,0.8996619907407407,0.6666666666666666
kpx_group_2,2023,4,22,30,10024.896799999999,0.46411559259259255,0.4576652083333333,0.8720078981481482,0.7666666666666667
kpx_group_2,2023,4,23,30,10202.7937,0.4723515601851852,0.4067763194444444,0.8972514444444445,0.7666666666666667
kpx_group_2,2023,5,0,31,8398.895677419356,0.38883776284348864,0.2946198611111111,0.8651111111111112,0.8064516129032258
kpx_group_2,2023,5,1,31,8371.83564516129,0.38758498357228194,0.3247514814814815,0.8336403703703704,0.8709677419354839
kpx_group_2,2023,5,2,31,8260.329419354839,0.3824226583034648,0.2872543981481481,0.7700292592592594,0.8387096774193549
kpx_group_2,2023,5,3,31,8109.166064516129,0.37542435483870973,0.3274298148148148,0.7727075925925926,0.8387096774193549
kpx_group_2,2023,5,4,31,7763.449903225807,0.35941897700119474,0.29060236111111115,0.8235964814814816,0.8064516129032258
kpx_group_2,2023,5,5,31,7233.445129032258,0.3348817189366786,0.2792193055555555,0.6863304166666666,0.7096774193548387
kpx_group_2,2023,5,6,31,6658.65129032258,0.3082708930704899,0.19886842592592593,0.7713684259259259,0.6129032258064516
kpx_group_2,2023,5,7,31,5938.292709677419,0.274920958781362,0.12253509259259258,0.7131140277777778,0.5483870967741935
kpx_group_2,2023,5,8,31,5533.790806451612,0.25619401881720427,0.1493187037037037,0.7178011574074074,0.5806451612903226
kpx_group_2,2023,5,9,31,5061.63870967742,0.23433512544802867,0.09173393518518519,0.7573070370370371,0.45161290322580644
kpx_group_2,2023,5,10,31,4828.362,0.2235352777777778,0.06628949074074074,0.7566374074074075,0.3870967741935484
kpx_group_2,2023,5,11,31,4686.996225806452,0.21699056600955796,0.07030703703703704,0.7673508796296296,0.3870967741935484
kpx_group_2,2023,5,12,31,4366.940580645161,0.2021731750298686,0.05758481481481482,0.6434766203703703,0.3870967741935484
kpx_group_2,2023,5,13,31,4365.540903225807,0.20210837514934288,0.04954972222222222,0.680304074074074,0.3548387096774194
kpx_group_2,2023,5,14,31,4363.674741935484,0.20202197879330944,0.08235962962962963,0.5919181481481481,0.41935483870967744
kpx_group_2,2023,5,15,31,4430.391870967742,0.2051107347670251,0.08972513888888889,0.6361111111111111,0.45161290322580644
kpx_group_2,2023,5,16,31,4157.458032258064,0.19247490890083632,0.08838597222222222,0.5504035185185185,0.45161290322580644
kpx_group_2,2023,5,17,31,4349.678064516129,0.2013739844683393,0.09374268518518519,0.5678128703703703,0.45161290322580644
kpx_group_2,2023,5,18,31,4608.148741935484,0.21334021953405016,0.11985671296296298,0.6387894907407407,0.5483870967741935
kpx_group_2,2023,5,19,31,5085.899548387097,0.23545831242532855,0.13190935185185185,0.5416988425925926,0.5483870967741935
kpx_group_2,2023,5,20,31,5568.315741935484,0.2577923954599761,0.10445615740740742,0.6394590740740741,0.5483870967741935
kpx_group_2,2023,5,21,31,6488.359225806452,0.3003870011947431,0.22163449074074076,0.7425760185185185,0.6129032258064516
kpx_group_2,2023,5,22,31,6876.531774193548,0.3183579525089606,0.18279824074074075,0.7198099537037037,0.6451612903225806
kpx_group_2,2023,5,23,31,7545.102870967741,0.3493103181003584,0.21962574074074076,0.8148918055555556,0.7096774193548387
kpx_group_2,2023,6,0,30,6979.92,0.3231444444444444,0.27754532407407406,0.7727745601851852,0.6333333333333333
kpx_group_2,2023,6,1,30,7884.831533333333,0.3650384969135802,0.3776491203703704,0.8210520555555556,0.7
kpx_group_2,2023,6,2,30,7504.4506666666675,0.3474282716049383,0.33613451388888893,0.8090663703703703,0.7
kpx_group_2,2023,6,3,30,6746.581066666667,0.3123417160493827,0.262479537037037,0.6485654814814816,0.7
kpx_group_2,2023,6,4,30,6587.486266666666,0.30497621604938274,0.22297368055555555,0.7513476666666667,0.6666666666666666
kpx_group_2,2023,6,5,30,6942.797833333333,0.321425825617284,0.22129969907407407,0.8071915370370372,0.6666666666666666
kpx_group_2,2023,6,6,30,7006.4357666666665,0.3243720262345679,0.2778801157407408,0.7542269074074075,0.6333333333333333
kpx_group_2,2023,6,7,30,6768.2758,0.31334610185185185,0.29595907407407407,0.7344739583333334,0.6666666666666666
kpx_group_2,2023,6,8,30,5416.934733333333,0.2507840154320988,0.20455993055555555,0.4950283564814818,0.6333333333333333
kpx_group_2,2023,6,9,30,4209.743166666666,0.19489551697530863,0.13894006944444443,0.47306581018518545,0.5666666666666667
kpx_group_2,2023,6,10,30,3396.913666666667,0.15726452160493828,0.058589166666666664,0.3920453333333333,0.43333333333333335
kpx_group_2,2023,6,11,30,3174.1810666666665,0.14695282716049382,0.039840648148148146,0.4095216296296297,0.4666666666666667
kpx_group_2,2023,6,12,30,3018.9431666666665,0.139765887345679,0.0666242824074074,0.37102016203703714,0.43333333333333335
kpx_group_2,2023,6,13,30,2652.5431000000003,0.12280292129629629,0.04285379629629629,0.39780380092592593,0.3333333333333333
kpx_group_2,2023,6,14,30,3088.8483666666666,0.14300223919753086,0.05758479166666666,0.3672035046296297,0.36666666666666664
kpx_group_2,2023,6,15,30,3247.461066666667,0.1503454197530864,0.055910810185185185,0.43838099537037045,0.43333333333333335
kpx_group_2,2023,6,16,30,3130.7915666666668,0.1449440540123457,0.0482105324074074,0.44567953240740743,0.3
kpx_group_2,2023,6,17,30,3543.4736666666668,0.16404970679012348,0.09039474537037037,0.44748742592592594,0.43333333333333335
kpx_group_2,2023,6,18,30,3906.0168,0.1808341111111111,0.10579530092592593,0.47099006944444466,0.5
kpx_group_2,2023,6,19,30,4159.122066666667,0.19255194753086421,0.08671199074074074,0.48103390277777813,0.4666666666666667
kpx_group_2,2023,6,20,30,4806.107333333333,0.22250496913580248,0.16471930555555556,0.561987439814815,0.5666666666666667
kpx_group_2,2023,6,21,30,5566.387366666667,0.2577031188271605,0.24172222222222223,0.5872310138888891,0.6
kpx_group_2,2023,6,22,30,6016.673566666666,0.27854970216049385,0.1576886111111111,0.675817851851852,0.6333333333333333
kpx_group_2,2023,6,23,30,6435.623133333333,0.2979455154320988,0.2028859722222222,0.7003248472222223,0.5666666666666667
kpx_group_2,2023,7,0,31,8399.82893548387,0.3888809692353644,0.38166666666666665,0.8182397685185185,0.7419354838709677
kpx_group_2,2023,7,1,31,8215.07364516129,0.38032748357228197,0.4292075925925926,0.7392280555555555,0.6774193548387096
kpx_group_2,2023,7,2,31,8043.381935483871,0.37237879330943846,0.46737425925925924,0.7218187037037037,0.6774193548387096
kpx_group_2,2023,7,3,31,7895.0179677419355,0.3655100910991637,0.3542134722222222,0.7794035185185186,0.6451612903225806
kpx_group_2,2023,7,4,31,8391.897387096775,0.38851376792114695,0.4205029166666666,0.8356491203703704,0.6774193548387096
kpx_group_2,2023,7,5,31,8516.467193548388,0.3942808885902031,0.37162282407407404,0.8664502777777778,0.6451612903225806
kpx_group_2,2023,7,6,31,7854.89435483871,0.36365251642771806,0.23033916666666668,0.8155613888888888,0.6774193548387096
kpx_group_2,2023,7,7,31,7103.276838709678,0.3288554091995221,0.19150291666666666,0.8550672685185186,0.6129032258064516
kpx_group_2,2023,7,8,31,6456.633645161291,0.2989182243130227,0.15869296296296295,0.804847962962963,0.6129032258064516
kpx_group_2,2023,7,9,31,5793.194483870968,0.2682034483273596,0.08771638888888889,0.7459239814814815,0.4838709677419355
kpx_group_2,2023,7,10,31,4989.789387096774,0.23100876792114697,0.037497083333333334,0.7057485185185185,0.41935483870967744
kpx_group_2,2023,7,11,30,4835.9979,0.22388879166666667,0.04151462962962963,0.6582076203703705,0.45161290322580644
kpx_group_2,2023,7,12,30,4766.574733333333,0.22067475617283952,0.08436842592592593,0.741839476851852,0.45161290322580644
kpx_group_2,2023,7,13,31,4713.589774193549,0.21822174880525688,0.0816900462962963,0.7425760185185185,0.45161290322580644
kpx_group_2,2023,7,14,31,4684.663483870968,0.21688256869772998,0.06896782407407408,0.7084268981481482,0.3870967741935484
kpx_group_2,2023,7,15,31,4820.430548387097,0.22316808094384707,0.059593564814814814,0.7352105092592592,0.41935483870967744
kpx_group_2,2023,7,16,31,5146.551419354839,0.23826626941457588,0.09909939814814815,0.6910175462962963,0.4838709677419355
kpx_group_2,2023,7,17,31,5531.924580645162,0.25610761947431304,0.1941812962962963,0.6153537962962963,0.5483870967741935
kpx_group_2,2023,7,18,31,5372.36335483871,0.24872052568697728,0.1272222222222222,0.5771871296296296,0.5806451612903226
kpx_group_2,2023,7,19,31,5572.048225806451,0.25796519563918757,0.13793569444444445,0.6327631481481482,0.5483870967741935
kpx_group_2,2023,7,20,31,5759.136129032258,0.2666266726403823,0.14797953703703703,0.6635643055555556,0.5483870967741935
kpx_group_2,2023,7,21,31,6491.15864516129,0.30051660394265234,0.22632162037037035,0.7419064351851852,0.6451612903225806
kpx_group_2,2023,7,22,31,7298.7626451612905,0.3379056780167264,0.29328069444444443,0.7385584722222222,0.7096774193548387
kpx_group_2,2023,7,23,31,8150.2227096774195,0.37732512544802865,0.4030935648148148,0.7907865277777778,0.7096774193548387
kpx_group_2,2023,8,0,31,4065.547064516129,0.18821977150537633,0.0776725,0.6454853703703703,0.4838709677419355
kpx_group_2,2023,8,1,31,3541.6074516129033,0.16396330794504183,0.05490643518518519,0.6033011574074074,0.4838709677419355
kpx_group_2,2023,8,2,31,4245.636677419355,0.1965572535842294,0.0636111111111111,0.6247280555555556,0.4838709677419355
kpx_group_2,2023,8,3,31,4518.103935483871,0.20917147849462367,0.0816900462962963,0.6233888888888889,0.4838709677419355
kpx_group_2,2023,8,4,31,4854.022387096774,0.2247232586618877,0.07633333333333334,0.6173625925925925,0.45161290322580644
kpx_group_2,2023,8,5,31,4666.001322580645,0.21601857974910393,0.09039472222222222,0.6541900462962963,0.4838709677419355
kpx_group_2,2023,8,6,31,4659.469677419354,0.2157161887694146,0.10914328703703703,0.6528508796296296,0.5483870967741935
kpx_group_2,2023,8,7,31,4866.152741935483,0.22528484916367983,0.15065791666666667,0.6314239814814815,0.5161290322580645
kpx_group_2,2023,8,8,31,4591.819387096773,0.2125842308841099,0.09575148148148148,0.5805350925925926,0.4838709677419355
kpx_group_2,2023,8,9,31,4191.983032258065,0.19407328853046593,0.07030703703703704,0.5838830555555555,0.41935483870967744
kpx_group_2,2023,8,10,31,3979.7010967741935,0.18424542114695341,0.031470740740740744,0.6789649074074074,0.3870967741935484
kpx_group_2,2023,8,11,31,3577.065483870968,0.16560488351254482,0.030131574074074075,0.6715993981481482,0.41935483870967744
kpx_group_2,2023,8,12,31,3052.6593548387095,0.1413268219832736,0.02209648148148148,0.43389472222222225,0.3548387096774194
kpx_group_2,2023,8,13,31,2664.0203548387094,0.12333427568697729,0.01673976851851852,0.4827748611111111,0.3225806451612903
kpx_group_2,2023,8,14,31,2672.4182903225806,0.12372306899641577,0.014730972222222223,0.3756403703703704,0.3225806451612903
kpx_group_2,2023,8,15,31,2579.107548387097,0.11940312724014338,0.014730972222222223,0.3314473611111111,0.3225806451612903
kpx_group_2,2023,8,16,31,2217.5286774193546,0.1026633646953405,0.024105277777777778,0.27854972222222224,0.3548387096774194
kpx_group_2,2023,8,17,31,2213.3297096774195,0.10246896804062126,0.02008773148148148,0.32408185185185184,0.2903225806451613
kpx_group_2,2023,8,18,31,2103.6896129032257,0.0973930376344086,0.03280995370370371,0.2390438425925926,0.3225806451612903
kpx_group_2,2023,8,19,31,2721.872935483871,0.12601263590203107,0.0348187037037037,0.28189763888888886,0.3548387096774194
kpx_group_2,2023,8,20,31,2844.11,0.13167175925925925,0.07231578703703703,0.4077806944444444,0.3870967741935484
kpx_group_2,2023,8,21,31,3171.164,0.14681314814814814,0.09709064814814815,0.42117249999999995,0.45161290322580644
kpx_group_2,2023,8,22,31,3345.6549677419357,0.1548914336917563,0.08838597222222222,0.4285380092592593,0.45161290322580644
kpx_group_2,2023,8,23,31,3951.241516129032,0.18292784796893666,0.09039472222222222,0.6086579166666667,0.45161290322580644
kpx_group_2,2023,9,0,30,4240.597866666667,0.19632397530864196,0.13057018518518518,0.5091567175925926,0.5666666666666667
kpx_group_2,2023,9,1,30,4332.197866666666,0.20056471604938272,0.15300145833333334,0.43416258333333346,0.5666666666666667
kpx_group_2,2023,9,2,30,4007.741066666667,0.18554356790123455,0.11249125,0.4626871388888891,0.5666666666666667
kpx_group_2,2023,9,3,30,4424.762100000001,0.20485009722222222,0.11818273148148148,0.5635274861111115,0.5333333333333333
kpx_group_2,2023,9,4,30,4207.814766666666,0.19480623919753087,0.12086111111111111,0.5249590740740744,0.6
kpx_group_2,2023,9,5,30,3923.8547666666664,0.18165994290123458,0.09072953703703704,0.6353745648148149,0.4666666666666667
kpx_group_2,2023,9,6,30,4161.532633333333,0.19266354783950618,0.09173391203703704,0.6356424074074075,0.4666666666666667
kpx_group_2,2023,9,7,30,3631.6989666666664,0.16813421141975307,0.08102046296296297,0.4537815925925926,0.43333333333333335
kpx_group_2,2023,9,8,30,2967.357933333333,0.1373776820987654,0.06796344907407408,0.27808097685185224,0.43333333333333335
kpx_group_2,2023,9,9,30,2670.8632666666667,0.12365107716049382,0.06428069444444444,0.3456426712962963,0.36666666666666664
kpx_group_2,2023,9,10,30,2231.665233333333,0.1033178348765432,0.07030701388888888,0.28082632407407404,0.3
kpx_group_2,2023,9,11,30,1950.1158,0.09028313888888889,0.03414912037037037,0.22692427777777782,0.3333333333333333
kpx_group_2,2023,9,12,30,1277.5788333333333,0.05914716820987654,0.013057013888888889,0.16391577314814818,0.26666666666666666
kpx_group_2,2023,9,13,30,1042.3116,0.04825516666666666,0.012722222222222222,0.13954269444444445,0.2
kpx_group_2,2023,9,14,30,1265.5263,0.05858918055555555,0.01004386574074074,0.18982894907407416,0.23333333333333334
kpx_group_2,2023,9,15,30,1393.7663,0.0645262175925926,0.017074560185185186,0.18400350462962967,0.23333333333333334
kpx_group_2,2023,9,16,30,1343.1452666666667,0.062182651234567905,0.018078958333333332,0.19170381944444453,0.2
kpx_group_2,2023,9,17,30,1432.3347666666666,0.06631179475308642,0.023770486111111114,0.2164117037037037,0.23333333333333334
kpx_group_2,2023,9,18,30,2009.8969333333334,0.09305078395061729,0.03347953703703704,0.3352640370370371,0.26666666666666666
kpx_group_2,2023,9,19,30,2576.3704666666667,0.11927641049382715,0.033814328703703704,0.3991429907407408,0.3333333333333333
